,title,abstract,paragraph,pub_date,year,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var
590,A Dangerous Game On Abortion,"Can there be a truce in the abortion wars? A lot of people would like to think so. Bob Dole hopes that adding a rider on tolerance will take the sting out of the plank in the Republican platform that calls for a ban on all abortion. The feminist writer Naomi Wolf wants pro-choicers to acknowledge abortion as a ""sin"" and ""moral iniquity"" that is sometimes necessary, but sometimes a selfish indulgence. The Common Ground Network for Life and Choice tries to get activists on both sides to lower the decibel level, so that they can work together to lower the rate of unwanted pregnancies.         Calming the waters is a goal that plainly appeals to those who are tired of the abortion debate: Common Ground's tiny following (300 active members) received plenty of rapturous press for its conference in Madison, Wis., earlier  this month.   ","Can there be a truce in the abortion wars? A lot of people would like to think so. Bob Dole hopes that adding a rider on tolerance will take the sting out of the plank in the Republican platform that calls for a ban on all abortion. The feminist writer Naomi Wolf wants pro-choicers to acknowledge abortion as a ""sin"" and ""moral iniquity"" that is sometimes necessary, but sometimes a selfish indulgence. The Common Ground Network for Life and Choice tries to get activists on both sides to lower the decibel level, so that they can work together to lower the rate of unwanted pregnancies.",1996-06-18T05:00:00+0000,1996,0.09824746102307479,0.09921154422923513,0.09527760228498817,0.09517253778457314,0.0942489811091234,-0.07290849417814639,0.010296156503191116,0.027647873325165617,0.03530574881460836,0.010274839296388172,1.7142857142857142,4.676553695240611e-06,0.001878898016662896
591,Next Front Line in the Abortion Wars: State Supreme Courts,"Court challenges to sweeping rollbacks of abortion rights must go through state supreme courts, many of which have been shaped by years of conservative activism.","WASHINGTON — Fresh from the political thicket of the United States Supreme Court, the struggle over abortion is now moving to venues that are poised to become the next front line in the country’s partisan warfare: state supreme courts.",2022-07-06T07:00:11+0000,2022,0.09565995258640525,0.1033891237672617,0.11897242467535996,0.1086171203347287,0.11085663428697382,-0.04291047105651809,-0.05252081398634151,-0.021777510527925308,-0.05143982908299344,-0.016771592938696088,1.4285714285714286,7.530437529146373e-05,0.00028130383006371123
592,Gore Abortion Scramble,"Vice Pres Al Gore chooses dramatic way to demonstrate his support for abortion rights, diverting his campaign from New York to race back to Washington to be on hand for possible tie vote in Senate; as it turns out, his vote is not needed (M)","Vice President Al Gore chose a dramatic way today to demonstrate his support for abortion rights, diverting his campaign from New York to race back to Washington to be on hand for a possible tie vote in the Senate, jumping on a commercial flight (with an aide ferrying the nation's nuclear codes) for the trip.",2000-02-03T05:00:00+0000,2000,0.09024845287474854,0.12754008578458215,0.12295036685083353,0.09364831288133033,0.06826830058592018,-0.13251300484408116,-0.012506387664521596,-0.0733845238295083,-0.03721685843697747,-0.0355392331478046,1.0,0.0006065256639242721,0.0021986740312066612
593,Abortion Ban to Be Weighed,New Jersey Senate will consider bill to ban a late-term abortion procedure; Gov Whitman opposes measure and says she will veto bill unless it includes exception to protect health of mother (S) (New Jersey Daily Briefing),The State Senate will consider a bill today to ban a late-term abortion procedure.,1997-06-16T05:00:00+0000,1997,0.12507073017740614,0.14105621961276557,0.1137656624646734,0.11147954302096345,0.08604923236905336,-0.085812882143921,-0.08143170788706124,-0.07142941369166446,-0.05293445456706249,-0.07873347301444698,4.4,0.0004078094290257202,0.00016688049209891937
594,Arrests in Abortion Protest,"Englewood (NJ) police say that five days after group of anti-abortion activists are arrested for trespassing at abortion clinic in Englewood, four more are arrested at same clinic; clinic, Metropolitan Medical Associates, attracted national attention last September after it was reported that it had performed 1,500 late-term abortions each year (S) (New Jersey Daily Briefing)","Five days after a group of anti-abortion activists were arrested for trespassing in an abortion clinic in Englewood, four more were arrested at the same clinic yesterday, Englewood police said. Six of the 15 protesters arrested on Saturday were still in the Bergen County jail, where they were not formally accused because they would not give their names. The clinic, Metropolitan Medical Associates, attracted national attention last September after it was reported that it had performed 1,500 late-term abortions each year. In Trenton yesterday, a bill to ban the procedures was approved by the Assembly Health Committee.",1997-01-24T05:00:00+0000,1997,0.0368739090999169,0.048117463341765636,0.05920968968628503,0.07296706400849735,0.028590577567514267,-0.12721471861471859,-0.19767021475256766,0.0613469696969697,0.051469999999999995,-0.1962212121212121,0.23076923076923078,0.00031072706747835386,0.01670811597404043
595,What New Abortion Bans Mean for the Youngest Patients,"One 10-year-old became the focus of debate, but more than 1,000 girls under 15 seek abortions each year. “How are we going to help the pregnant kids?”","She was just 10 years old, so young that many people were horrified when they heard it, and others refused to believe it. But the ordeal of the child rape victim in Ohio who had to cross state lines for an abortion, and the ugly political fight that followed, have highlighted two uncomfortable facts: Such pregnancies are not as rare as people think, and new abortion bans are likely to have a pronounced impact on the youngest pregnant girls.",2022-07-16T19:40:14+0000,2022,0.14259964023064697,0.1294867377547258,0.09913015703304129,0.1009101328636459,0.11867666027629505,0.017409433152386387,0.05739540904853505,0.05067988057984137,0.05842550130425131,-0.01812616731084545,9.0,0.0003463876944906349,0.0011027495215141826
596,Reopening an Abortion Debate,Editorial urges Congress not to ban partial-birth abortion; says ban would be an unacceptable political invasion of private medical decisions and attempt to limit access to abortion (M),"Republicans in Congress are expected to reintroduce legislation this week to ban the abortion procedure that they describe as ''partial-birth abortion'' but whose technical name is ''intact dilation and extraction.'' Both houses of Congress passed the bill last year, but it was vetoed by President Clinton after a heated debate that pitted the gruesomeness of the procedure against the right of women to choose the best means of abortion in consultation with their doctors.",1997-03-03T05:00:00+0000,1997,0.08317678416176881,0.0884457330245276,0.11608127309416719,0.10506525368576963,0.06471568363013265,-0.11139082833120477,-0.04174565744661782,-0.12451962755204378,-0.11903519918397554,-0.10339279739248941,1.5,0.0003960647799721099,0.0011245949997283884
597,Against Abortion,reply opposes abortion,,1969-04-07T05:00:00+0000,1969,0.11762984694829466,0.13013758224301633,0.07688294120887174,0.0876030487646018,0.06205093394055078,-0.05705661812110383,-0.07703797689372156,-0.04204049655338853,-0.14192498304452705,0.05372821935841871,3.5,0.000803811633719393,0.005003216833231945
598,A Salvadoran at Risk Tests Abortion Law,The case of a young woman with a high-risk pregnancy who is awaiting a Salvadoran Supreme Court ruling has become a focal point in a broad battle over abortion in Latin America.,"MEXICO CITY — Beatriz spends her days in a hospital room, anxiously watching her belly grow.",2013-05-29T02:22:46+0000,2013,0.09107523022099459,0.098225284153787,0.09745911195706436,0.10502475245947755,0.08224098976497349,-0.05424937474404483,-0.031143221220593605,0.00041111118831176915,-0.006418301579064051,0.028026089610527195,2.5,7.373788251733554e-05,0.000984118776679732
599,G.O.P. Avoids an Open Debate on Abortion,"  The Bush campaign managed to avoid an open debate on the abortion issue at the Republican convention today by appealing to the loyalty of leaders of pivotal state delegations who themselves favor abortion rights.   Polls of delegates show that only a few favor the rigid position on abortion taken in the party's platform, and the Bush camp took pains to place some distance between the President and the platform.",The Bush campaign managed to avoid an open debate on the abortion issue at the Republican convention today by appealing to the loyalty of leaders of pivotal state delegations who themselves favor abortion rights.,1992-08-18T05:00:00+0000,1992,0.13179438936369714,0.1344242171615557,0.14635330107048558,0.10761787860264213,0.13751910373157783,-0.15304009092500984,-0.19181158768650702,-0.13224996046209653,-0.08168838103875505,-0.2179782117528465,4.333333333333333,0.00020895871724123703,0.0028041804580197774
600,Abortion,"J Deedy revs RC Ch position on recent US Sup Ct decision on abortion; RC bishops have served notice on civil authorities that they consider Ct's ruling 'erroneous, unjust and immoral'; condone civil disobedience to civil laws that may require abortion and warn that any Caths who undergo or are party to abortions are automatically excommunicated from ch and will be excluded from sacraments and barred from having Cath burial; illus","Since the establishment of American Roman Catholic Hierarcl in 1789, the bishops have been virtu apostles of respect for civil lai Thus, the action the bishops took abortion last week was without pre edent in American Catholic history.",1973-02-18T05:00:00+0000,1973,0.08156758502729024,0.10077387357908225,0.09914555614982297,0.09301414984221432,0.07795318973264552,-0.02883536867162004,-0.018864238529712384,-0.024908118374317757,0.02710701796863152,0.04071611159507194,4.333333333333333,0.00010595728432801879,0.0010489415093644285
601,Spain Steps Into Battle With Itself on Abortion,"Spain’s prime minister has been working to ease the country’s restrictive abortion law, outraging the Roman Catholic Church.","MADRID  One day last month, Sister María Victoria Vindel gave her 15-year-old students a shockingly graphic lecture on reproductive health: PowerPoint slides of dismembered and disfigured fetuses interspersed with biblical quotations and pictures of a grinning José Luis Rodríguez Zapatero, Spain’s prime minister. ",2009-04-11T01:05:09+0000,2009,0.1349820297022736,0.0949959171348261,0.13743919770349833,0.15788638779159306,0.08932702009158316,0.049694675603272766,0.029050489585622563,0.08418293399411823,0.05343481138274594,0.03446494285035947,0.8571428571428571,0.0008717976134955366,0.000465111761914378
602,I Couldn’t Turn My Abortion Into Art,"I believed completely in a woman’s right to choose, but I didn’t know what a brutal choice it was.",I had just turned 22 and I had the self-esteem of a squashed toad. This may explain why I was having an affair with a married 36-year-old sound mixer whom I’d met on a film shoot a couple of months earlier.,2014-07-03T00:01:05+0000,2014,0.13210418136038193,0.12052668154511284,0.12264888641182838,0.14532387999543703,0.09270333672228648,-0.17697531437199104,-0.20365142753284518,-0.15086187758271924,-0.19271716987043078,-0.17312547674807627,1.4,0.0003761992135465854,0.00040628249420736324
603,Partial-Birth Abortion Ban,Sampling of reader response to issue of New Jersey Assembly override of veto of law banning partial-birth abortions (M),The Assembly recently overrode the Governor's veto of a bill that bans ''partial-birth abortions.'' Should the ban be law?,1998-01-04T05:00:00+0000,1998,0.09820327804592648,0.11089820350596655,0.12123650671113907,0.11392863685964513,0.10028934278958292,-0.0883566054315136,-0.03483365385783661,-0.07931839326917021,0.01248914417066865,-0.02250756987060393,4.333333333333333,9.250801385701092e-05,0.0017351745750628035
604,Opposition to Abortion Ban,Medical Society of New Jersey announces its opposition to bill that would ban procedure that abortion opponents describe as partial-birth abortion (New Jersey Daily Briefing) (S),The Medical Society of New Jersey announced its opposition yesterday to a bill that would ban a procedure that abortion opponents describe as partial-birth abortion.,1997-06-19T05:00:00+0000,1997,0.1266590779555982,0.11826749445020968,0.1045736643784408,0.10719316252392143,0.09297739993662421,0.019849331340116492,-0.023453828310646158,0.05782761529226696,-0.0050870868736759296,-0.035584778524464185,1.3333333333333333,0.00016823675900001566,0.0013858846829502645
605,Protection for Abortion Clinics,Editorial supports legislation proposed by Gov George Pataki to protect women and doctors against violence at abortion clinics in New York (M),"Gov. George Pataki of New York took an important stand by proposing new state legislation to protect women and doctors against violence at abortion clinics. The Democratic-controlled State Assembly has passed similar legislation every year since 1993, but it has repeatedly died in the Republican-controlled Senate. The Governor has voiced support for such legislation in the past. Now he must demand that the Senate take up and approve this measure.",1998-11-22T05:00:00+0000,1998,0.10676873489121674,0.12628205128205125,0.1278490028490028,0.0825914149443561,0.09455503512880555,-0.25778357142857145,-0.30361319444444446,-0.1719354545454545,-0.12093095238095242,-0.19435,0.4,0.00038883304138262015,0.005168360644762808
606,The Bombing of Abortion Rights,"Editorial deplores fatal bombing of abortion clinic in Birmingham, Ala (M)","The bombing that killed an off-duty policeman moonlighting as a security guard at an abortion clinic in Birmingham, Ala., and critically wounded a nurse on her way to work is yet another reminder that 25 years after the Supreme Court's decision in Roe v. Wade, the right of women to control their reproductive lives remains a target of violence. Just a year ago, two bombs exploded an hour apart, injured six people and left an Atlanta clinic that performed abortions in ruins.",1998-01-31T05:00:00+0000,1998,0.07219643741630125,0.11676488191151416,0.0855479319675299,0.13123437361619217,0.07779886148007589,0.08904570707070704,0.008205107526881701,0.0448636946386946,0.0691650759441707,0.10370063492063496,0.2857142857142857,0.0006693170810526264,0.0014260836090508777
607,"On Sotomayor, Some Abortion Rights Backers Are Uneasy",Some abortion-rights leaders are expressing unease that Judge Sonia Sotomayor might not be a reliable vote to uphold Roe v. Wade if she is approved for the Supreme Court.,"WASHINGTON  In nearly 11 years as a federal appeals court judge, President Obama’s choice for the Supreme Court, Sonia Sotomayor, has never directly ruled on whether the Constitution protects a woman’s right to an abortion. But when she has written opinions that touched tangentially on abortion disputes, she has reached outcomes in some cases that were favorable to abortion opponents.",2009-05-27T23:30:45+0000,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Republicans Should Pay a Political Price for Abortion Bans,Kansas voters point the way for Democrats.,"The right to an abortion is protected in the Kansas State Constitution and on Tuesday, a decisive majority of voters kept it there. Fifty-nine percent of Kansans who went to the polls voted to reject a constitutional amendment that would have opened the door to full abortion bans of the kind that exist in neighboring states like Missouri and Oklahoma.",2022-08-06T14:09:05+0000,2022,0.16101251467139224,0.09797679574911107,0.11314113249873284,0.08250530074063432,0.10304818422988482,-0.3123184821428571,-0.3488913305733618,-0.24053619521103892,-0.29919854166666665,-0.1812620444955888,1.1428571428571428,0.0008872946218084479,0.004350584601286593
609,South Dakota to Revisit Restrictions on Abortion,"A revamped ballot measure to restrict abortions in the state will allow some exceptions for rape and incest, exceptions that some said caused a 2006 measure to fail.","Voters in South Dakota this fall will once again be asked to consider a sweeping limit on abortion, the secretary of state announced on Friday. The new proposal is widely seen as a direct challenge to Roe v. Wade, the 1973 Supreme Court decision that made abortion legal. ",2008-04-26T04:00:00+0000,2008,0.0922014124736751,0.0999293316188896,0.08617623691805315,0.09978953967965724,0.13580990726876987,-0.04330897771755494,-0.07166550650498922,-0.08610842538993801,-0.03686354867332625,0.016821478891890465,6.0,0.0003739088478999877,0.0015722263417999314
610,Forbes Focuses on Abortion,"Republican presidential candidate Steve Forbes, virtually assured of second-place finish in Iowa caucuses, presses campaign against frontrunner, Gov George W Bush (S)","Virtually assured of coming in second, Steve Forbes continued today to push hard on his anti-abortion views and accused Gov. George W. Bush of attacking him with negative phone calls and advertisements.",2000-01-24T05:00:00+0000,2000,0.07461394648958591,0.14500653508561195,0.08664009967236219,0.10625457066092606,0.10274158224497112,-0.13486595454545455,-0.20284911904761901,-0.19498735042735044,-0.1587565238095238,-0.2164200529100529,5.0,0.0007121522974907619,0.0011372686943179095
611,24-Hour Wait for Abortion,Readers comment on proposed New Jersey law that would require 24-hour waiting period for abortion (S),What do you think of a proposed state law to require that a woman wait 24 hours before getting an abortion?,1998-02-15T05:00:00+0000,1998,0.1133428458331739,0.11351745181265105,0.1311082403111872,0.11445716500765658,0.10385081557564407,-0.04203626753244541,-0.11790407060323223,-0.05461503869147968,-0.05380015872661916,-0.021109150164096216,3.4285714285714284,9.717314955596448e-05,0.0013083281370633833
612,Abortion Harassers as Racketeers,"Editorial contends that Federal jury's verdict that Operation Rescue, Pro-Life Action League and their leaders violated Federal racketeering law in harassing abortion clinics should offer some badly needed protection for women and their doctors; maintains that use of RICO in abortion case has raised legitimate concern that this precedent could be expanded to obstruct free speech and political protest (M)","A Federal jury's verdict that two militant anti-abortion groups and their leaders violated the Federal racketeering law in harassing abortion clinics should offer some badly needed protection for women and their doctors. The class-action lawsuit brought by the National Organization for Women and two clinics in Delaware and Wisconsin was filed 12 years ago to stop Operation Rescue and the Pro-Life Action League from waging a nationwide campaign to shut down hundreds of clinics through intimidation, threats and acts of violence. The case was unusual because it was brought under the Federal Racketeer Influenced and Corrupt Organizations Act, a statute not originally intended for use against political protest movements.",1998-04-23T05:00:00+0000,1998,0.11340111965741335,0.15156013807276777,0.076333324567602,0.11747748711372592,0.09151469134834102,-0.04440838738738738,0.014389162719633305,0.05338256097560973,0.12177648484848484,-0.004310303030303041,5.0,0.0008174651823395884,0.00397758775739474
613,Albuquerque Has Renewal of Attacks on Abortion,"A rash of attacks on abortion and family planning clinics has struck Albuquerque this month, the first such violence there in nearly a decade.","A rash of attacks on abortion and family planning clinics has struck Albuquerque this month, the first such violence there in nearly a decade.",2007-12-28T05:00:00+0000,2007,0.11402262521966669,0.11928045797825843,0.11881291434909134,0.1280894647736299,0.09001983901795274,0.05897941488264525,-0.02161356145676222,-0.01963200256908122,-0.005092928543970819,0.03681531195640844,3.6666666666666665,0.000206149719771508,0.0013058135593999323
614,Woman Rejects an Abortion,"Richard Collier, lawyer appointed by NJ Superior Court to represent fetus in highly unusual proceeding after fetus's mother who is charged with heroin dealing was permitted to leave jail to have abortion, says Sonya Jackson has decided not to have abortion (New Jersey Daily Briefing) (S)","Richard Collier, a lawyer, said yesterday that he was pleased to learn that his client no longer requires his services.",1997-02-06T05:00:00+0000,1997,0.13460998303240632,0.12296700127498153,0.13648515706789174,0.10182053568278392,0.09478773293534183,0.013286001083970869,-0.0495981233920103,0.03385661136536993,-0.04800505583185653,-0.023858716002970404,1.4,0.0003606895469470883,0.0013879535895439535
615,States' Wrongs on Abortion,Editorial warns that abortion opponents in state legislatures around country are winning stealth war to limit women's constitutional right to choose; says right to choose requires extra vigilance (M),"Although the debate about national abortion policy is the one drawing headlines, the real action on abortion today is not in Washington but in the states. In state legislatures around the country, abortion's opponents are winning a stealth war to limit women's right to choose. In many states, access to abortion is now prohibitively daunting for all but a small percentage of women. Today 84 percent of American counties have no abortion providers. North Dakota's only abortion doctor lives out of state and flies to Fargo once a week. In many states, women must drive four or five hours to the nearest clinic.",1996-09-03T05:00:00+0000,1996,0.08134699983278376,0.08952604131000166,0.08612194213332125,0.11418063557498552,0.07663327125804965,-0.06698977996404466,0.00775656692406692,0.10686317440769416,0.012546025801004381,0.023338297924297938,0.8888888888888888,0.00021313769077783791,0.0038186711862627657
616,Anti-Abortion Fliers,"After it was reported on Dec 12 that anti-abortion flier had recently turned up in few boxes of cereal and cake mix, police receive calls from other people in several northern New Jersey communities who had found unwelcome message in their groceries (New Jersey Daily Briefing) (S)","After it was reported yesterday that a graphic anti-abortion flier had recently turned up in a few boxes of cereal and cake mix, police began receiving calls from other people who had found an unwelcome message in their groceries, police said. The flier, found in items purchased at supermarkets in several northern New Jersey communities, contains drawings of a late-term abortion, said Joseph J. Delaney, the police director of Ramsey. The most recent incident of the 20 reported so far, occurred on Wednesday, when a Fair Lawn woman found a flier in a copy of The Record of Hackensack, which first reported the discoveries, Mr. Delaney said.",1996-12-13T05:00:00+0000,1996,0.10450780117892408,0.1049403834758183,0.08305586865408965,0.09746341599911716,0.06490772353169688,-0.12595795476726723,0.023662637446614124,0.0027395263377333195,-0.07716859939896704,-0.19887797928262213,2.6666666666666665,0.00029062093232345987,0.008431211785464106
617,"Sex, Abortion and Moral Values","Alvin Klein reviews premiere production of Kathleen Tolan play A Girl's Life, performed by Connecticut Repertory Theater, at Harriet S Jorgensen Theater in Storrs; Tolan comments; photo (M)","JEN, a 17-year-old, is pregnant. Terry, the 25-year-old father of the child she does not want, is a pro-lifer. Ken, Jen's father, mouths off about moral values, but he is manager of a pharmaceutical company that is under pressure to ban a controversial abortion pill. The company is sponsoring an international conference on health, with an emphasis on population control.",1998-10-11T05:00:00+0000,1998,0.1385849110537298,0.12439132976090342,0.09863370479615446,0.10090190024400544,0.10912292623736927,-0.32299172257551667,-0.22830022490530297,-0.20494570707070697,-0.23087323412698407,-0.24967312610229273,4.0,0.00028583304593920804,0.002039892170325883
618,Justice Dept. Sues Idaho Over Its Abortion Restrictions,The Biden administration filed its first new litigation to protect access to abortion since the Supreme Court ruling in June that ended the constitutional right to terminate pregnancies.,WASHINGTON — The Biden administration sued Idaho on Tuesday over a strict state abortion law set to take effect this month that the Justice Department said would inhibit emergency room doctors from performing abortions that are necessary to stabilize the health of women facing medical emergencies.,2022-08-02T19:02:00+0000,2022,0.09782305748368214,0.0805216626632259,0.11118432145944493,0.09888593898583836,0.083075815060163,-0.19228073677136387,-0.09727912407870945,-0.10659470890398978,-0.0942546324388192,-0.1505594280577898,1.3333333333333333,0.00015858699298665935,0.0017953654503417298
619,Doctor’s Killer Puts Abortion on the Stand,Scott Roeder’s lawyers want jurors to consider his opposition to abortion as a valid motive for murder.,"WICHITA, Kan.  Scott Roeder, the man charged with murder in the shooting of George R. Tiller, one of the few doctors in the country to perform late-term abortions, took the witness stand in his own defense on Thursday, and said that, yes, he did it.",2010-01-28T20:30:42+0000,2010,0.13873630489578712,0.09386739598335016,0.09587991131298884,0.08526214746575533,0.09317188166139077,-0.17573975810711062,-0.18730886730059532,-0.11823577963910302,-0.17550065204136162,-0.11931511737743115,2.6,0.00045233550621900535,0.0011297634691175193
620,Abortion Pill Advances,The New York group holding the American patent rights to the French abortion  pill said it was seeking F.D.A. approval. Page A12.   ,The New York group holding the American patent rights to the French abortion pill said it was seeking F.D.A. approval. Page A12.,1996-04-01T05:00:00+0000,1996,0.11794380453982019,0.11089308479093087,0.1211344780089469,0.1318938586954411,0.10094821676467437,-0.16010048645882408,-0.10752012954782937,-0.04956435569098366,0.001320599621318718,-0.08747882763239122,1.8333333333333333,0.00013345241354558007,0.0036916278236104765
621,What Is the ‘Abortion Abolitionist’ Movement?,How a fringe faction has started to gain steam post Roe.,How a fringe faction has started to gain steam post Roe.,2022-07-02T00:21:40+0000,2022,0.11788975356505094,0.0748219374072521,0.10469344164204619,0.05390105030261242,0.10059705005249553,-0.16964053289608527,-0.11014922619047621,-0.09182656629378325,-0.11494857923497266,-0.19274098228663444,2.5,0.0006597040862998176,0.0018534613084902735
622,"‘Chaos and Confusion’ in States Where Abortion Is On Again, Off Again","For providers and patients, legal challenges to state abortion bans have meant navigating a situation in which the procedure may be allowed one day and banned the next.","For providers and patients, legal challenges to state abortion bans have meant navigating a situation in which the procedure may be allowed one day and banned the next.",2022-08-11T09:00:03+0000,2022,0.1347205409955328,0.12890276227643965,0.12199208091715559,0.10756434537835634,0.0958993528756209,0.14321667844486016,0.10907666826674685,0.17265426288176203,0.15054365946421025,0.13848281337568788,7.5,0.0002528888248395514,0.0005268289910583858
623,Uphold the Abortion Veto,"Editorial contends that politically charged issue of abortion returns to Senate on Sept 26 in form of vote to override Pres Clinton's veto of bill outlawing certain late-term abortions and imposing criminal sanctions on doctors who perform them; notes that House recently voted 285 to 137 to override Clinton; maintains that leaves only Senate to stop this campaign-season rush to outlaw procedure that, despite its distasteful nature, remains safest method to abort fetus for valid medical reasons late in pregnancy (M)","The politically charged issue of abortion returns to the Senate today in the form of a vote to override President Clinton's veto of a bill outlawing certain late-term abortions and imposing criminal sanctions on doctors who perform them. Last week, the House voted by 285 to 137 to override Mr. Clinton. That leaves only the Senate to stop this campaign-season rush to outlaw a procedure that, despite its distasteful nature, remains the safest method to abort a fetus for valid medical reasons late in pregnancy.",1996-09-26T05:00:00+0000,1996,0.11898986807874988,0.1539605155630931,0.13289069317881652,0.10853216576595454,0.1051772345924955,-0.02750685469834057,-0.08940558137964234,-0.055662001468003916,-0.14450949485456063,-0.1421347956396363,8.0,0.00039882207979977097,0.002689292410681037
624,G.O.P. Holds to Firm Stance on Abortion,"The Republican Party platform this year will reassert the party’s opposition to abortion, not allowing for exceptions in the cases of rape, incest or to save the life of the mother.","ST. PAUL  The Republican Party platform this year will reassert the party’s opposition to abortion. And again it will not allow for exceptions in the cases of rape, incest or to save the life of the mother, even though Senator John McCain, the presumptive presidential nominee, has long called for such exceptions.",2008-08-30T19:27:44+0000,2008,0.11354900486850879,0.11871788152541088,0.10752670421970456,0.10131169234258187,0.10860532214844983,-0.08244564598901478,-0.06020059989778738,-0.03839605955261607,0.016021236979640335,0.006225815468241779,2.3333333333333335,4.303228806077285e-05,0.0017869771244601671
625,"Abortion Politics, Money and the Reshaping of the G.O.P.","In “Dollars for Life,” Mary Ziegler argues that, over the course of decades, the anti-abortion movement laid the groundwork for an insurgent candidate like Donald Trump.","To hear more audio stories from publications like The New York Times, download Audm for iPhone or Android.",2022-06-12T09:00:05+0000,2022,0.11071508229363475,0.11873020552177595,0.09752488074645872,0.0888549996465127,0.10729703594259092,-0.038014621947627066,0.02952724678739791,0.00826495782074588,0.019608648731838315,0.02708017689994254,1.2222222222222223,0.0001355725760583557,0.0007678222446367808
626,Inmate's Abortion Approved,"Judge Leonard N Arnold approves abortion request of prison inmate Sonya Jackson, after taking unusual step of appointing lawyer for her fetus; ACLU objects to appointment of legal guardian for fetus (New Jersey Daily Briefings)","After taking the unusual step of appointing a lawyer for a fetus, a Superior Court judge ruled yesterday that an inmate could go ahead with her abortion. The inmate, Sonya Jackson, who is in the second trimester of her pregnancy, had asked the judge, Leonard N. Arnold, for reduced bail so that she could leave jail for an abortion, but the judge told her that the fetus was entitled to legal representation.",1997-01-31T05:00:00+0000,1997,0.09308578309683865,0.07193275772364008,0.08888323414620268,0.06597747976095256,0.07986865008361468,0.025836337737086768,0.04388753347271927,0.03700323012736058,0.15381578126902934,0.17741757449178497,0.8333333333333334,0.0001279663955893624,0.005184322222874435
627,What Can History Tell Us About the Roe Effect on the Midterms?,Finding analogies for big successes by the party out of power.,"Two weeks ago, I asked readers if they could think of a good historical analogy to the Supreme Court’s overturning of Roe v. Wade heading into a midterm election.",2022-09-28T09:00:10+0000,2022,0.09307783771304477,0.11629832132247875,0.11033293353789216,0.09137596438271615,0.08440794293439108,-0.060872941333556585,-0.0582900831919403,-0.006177222526903937,0.008566857842283062,-0.0024532591589267114,2.6666666666666665,0.00018343618700605684,0.0010944544151991055
628,The New Assault on Abortion,Editorial regrets that Senate is gearing up for new contentious round in abortion debate; reports that this year's version of Republican legislation is no less objectionable than measure vetoed last year by Pres Clinton,"The Senate is gearing up for another contentious round on so-called ''partial-birth'' abortion, the controversial procedure saved from a Congressional ban last year by President Clinton's veto. In the meantime, many states have moved to outlaw the procedure on their own. Many of the state laws are as flawed as some of the bills rushing through Congress. They intrude on a woman's right to an abortion using the safest possible method as decided by her and her doctor.",1997-05-10T05:00:00+0000,1997,0.11780192495455259,0.12116926244162178,0.12693684448839465,0.12160091015968591,0.09010557106601241,-0.01966491179065394,0.11643803621981882,0.04196936613269524,0.07662732305664917,0.016561691556431196,1.6666666666666667,0.00021258407749737962,0.002773386093884505
629,A Bush Rule on Providers of Abortions Is Revised,The Obama administration says the 2008 rule upset the balance between the rights of patients and health care providers.,"WASHINGTON  The Obama administration on Friday rescinded most of a 2008 rule that granted sweeping protections to health care providers who opposed abortion, sterilization and other medical procedures on religious or moral grounds.",2011-02-19T01:21:47+0000,2011,0.11372063022959708,0.10716208214938634,0.11316265353133977,0.09770507019375795,0.09189229036898973,-0.13747769916911043,-0.09849863095238096,-0.0354814779423475,-0.0520974331550802,-0.04615915831244784,0.5,9.300312946456216e-05,0.0018420240846482223
630,Partial-Truth Abortion,"Frank Rich Op-Ed column on confusing debate surrounding 'partial-birth abortions'; says no reliable statistics exist on exact number of such procedures each year, but number is relatively small because 99 percent of abortions occur in first 20 weeks; says pro-lifers are championing ban because it would be first step toward gutting Roe v Wade; says those who believe life begins at conception can logically argue that most abortions are 'partial-birth abortions' (M)","In the 24 years since Roe v. Wade, American women have never been more in danger of losing their constitutional right to an abortion than they are this week -- but so farcical, if far from funny, has been the debate surrounding ''partial-birth abortions'' that many Americans, Congressmen included, don't have a clue as to what is really going on.",1997-03-09T05:00:00+0000,1997,0.1693683665924924,0.13515580309562353,0.13142257273151853,0.11687821359367628,0.09917692644965098,-0.2647133662323016,-0.2924404573232206,-0.23659137074215186,-0.2395959553630121,-0.2619943073069495,2.2,0.0006749789854506194,0.0005096284307883683
631,Ruling in Abortion Protest,"  A judge today refused to dismiss two prior misdemeanor charges against the man accused of murdering an abortion clinic doctor and his volunteer escort on July 29.   Six weeks before the shotgun slayings of Dr. John D. Britton, 69, and his escort, James H. Barrett, 74, the man charged with their deaths, Paul J. Hill, was charged with disorderly conduct and violating the city's noise ordinance while protesting in front of an abortion clinic here.",A judge today refused to dismiss two prior misdemeanor charges against the man accused of murdering an abortion clinic doctor and his volunteer escort on July 29.,1994-08-31T05:00:00+0000,1994,0.11129750490585293,0.0834803652733583,0.08623154433166373,0.08563201011789325,0.0700025299270756,-0.22069988353652492,-0.26184502719502717,-0.06508264433978715,-0.14593765623265623,-0.2499600877914816,1.5,0.0002233979913135746,0.006809213610705913
